year,month,city,district,price_riyals,area_m2,no_deals,status,realstate_cls,realstate_type,month_order
2018,يناير,الدمام,حي/الجوهرة,4894086,1617.08,9,معتمدة,,,1
2018,فبراير,الدمام,حي/الجوهرة,3513863,1566.22,5,معتمدة,,,2
2018,مارس,الدمام,حي/الجوهرة,4767250,2394.69,6,معتمدة,,,3
2018,ابريل,الدمام,حي/الجوهرة,1955000,956.39,5,معتمدة,,,4
2018,مايو,الدمام,حي/الجوهرة,1925000,760.3,3,معتمدة,,,5
2018,يونيو,الدمام,حي/الجوهرة,450000,165.16,1,معتمدة,,,6
2018,يوليو,الدمام,حي/الجوهرة,1050400,394.12,2,معتمدة,,,7
2018,اوغسطس,الدمام,حي/الجوهرة,2400000,1065.14,2,معتمدة,,,8
2018,سبتمبر,الدمام,حي/الجوهرة,2132656,865.37,5,معتمدة,,,9
2018,اكتوبر,الدمام,حي/الجوهرة,3121309,999.81,5,معتمدة,,,10
2018,نوفمبر,الدمام,حي/الجوهرة,8133510,2301.43,5,معتمدة,,,11
2018,ديسمبر,الدمام,حي/الجوهرة,2481067,990.8599999999999,5,معتمدة,,,12
2018,فبراير,الدمام,حي/الحسام,75000000,4800.0,1,معتمدة,,,2
2018,مارس,الدمام,حي/الحسام,0,0.0,0,معتمدة,,,3
2018,سبتمبر,الدمام,حي/الحسام,0,0.0,0,معتمدة,,,9
2018,يناير,الدمام,حي/الحمراء,1300000,560.0,1,معتمدة,,,1
2018,فبراير,الدمام,حي/الحمراء,7478000,2127.0,1,معتمدة,,,2
2018,مارس,الدمام,حي/الحمراء,7653000,14839.0,4,معتمدة,,,3
2018,ابريل,الدمام,حي/الحمراء,1565128,802.36,2,معتمدة,,,4
2018,مايو,الدمام,حي/الحمراء,0,0.0,0,معتمدة,,,5
2018,يونيو,الدمام,حي/الحمراء,0,0.0,0,معتمدة,,,6
2018,يوليو,الدمام,حي/الحمراء,0,0.0,0,معتمدة,,,7
2018,اوغسطس,الدمام,حي/الحمراء,21926250,14617.5,1,معتمدة,,,8
2018,سبتمبر,الدمام,حي/الحمراء,1050000,500.0,1,معتمدة,,,9
2018,اكتوبر,الدمام,حي/الحمراء,500000,1040.98,2,معتمدة,,,10
2018,نوفمبر,الدمام,حي/الحمراء,2550000,1125.0,2,معتمدة,,,11
2018,ديسمبر,الدمام,حي/الحمراء,1645000,2276.5,3,معتمدة,,,12
2018,يناير,الدمام,حي/الخالدية,0,0.0,0,معتمدة,,,1
2018,يناير,الدمام,حي/الخالدية الجنوبية,1000000,375.0,1,معتمدة,,,1
2018,فبراير,الدمام,حي/الخالدية الجنوبية,0,0.0,0,معتمدة,,,2
2018,مارس,الدمام,حي/الخالدية الجنوبية,5000000,2350.0,1,معتمدة,,,3
2018,مايو,الدمام,حي/الخالدية الجنوبية,17400000,10174.6,2,معتمدة,,,5
2018,يونيو,الدمام,حي/الخالدية الجنوبية,0,0.0,0,معتمدة,,,6
2018,يوليو,الدمام,حي/الخالدية الجنوبية,1432000,300.0,1,معتمدة,,,7
2018,اوغسطس,الدمام,حي/الخالدية الجنوبية,0,0.0,0,معتمدة,,,8
2018,سبتمبر,الدمام,حي/الخالدية الجنوبية,0,0.0,0,معتمدة,,,9
2018,اكتوبر,الدمام,حي/الخالدية الجنوبية,5600000,5250.0,2,معتمدة,,,10
2018,نوفمبر,الدمام,حي/الخالدية الجنوبية,6150000,3053.66,2,معتمدة,,,11
2018,ديسمبر,الدمام,حي/الخالدية الجنوبية,42282211,14431.45,5,معتمدة,,,12
2018,فبراير,الدمام,حي/الخالدية الجنوبية2,0,0.0,0,معتمدة,,,2
2018,يناير,الدمام,حي/الخالدية الشمالية,0,0.0,0,معتمدة,,,1
2018,فبراير,الدمام,حي/الخالدية الشمالية,780000,200.0,1,معتمدة,,,2
2018,مارس,الدمام,حي/الخالدية الشمالية,53773000,18049.59,4,معتمدة,,,3
2018,ابريل,الدمام,حي/الخالدية الشمالية,1717000,395.5,1,معتمدة,,,4
2018,مايو,الدمام,حي/الخالدية الشمالية,815262,200.0,1,معتمدة,,,5
2018,يونيو,الدمام,حي/الخالدية الشمالية,0,0.0,0,معتمدة,,,6
2018,يوليو,الدمام,حي/الخالدية الشمالية,6000000,5830.02,1,معتمدة,,,7
2018,اوغسطس,الدمام,حي/الخالدية الشمالية,9580000,2692.0,12,معتمدة,,,8
2018,سبتمبر,الدمام,حي/الخالدية الشمالية,3237830,1085.09,3,معتمدة,,,9
2018,اكتوبر,الدمام,حي/الخالدية الشمالية,675000,200.0,1,معتمدة,,,10
2018,نوفمبر,الدمام,حي/الخالدية الشمالية,2860000,810.0,4,معتمدة,,,11
2018,ديسمبر,الدمام,حي/الخالدية الشمالية,20697500,12800.0,6,معتمدة,,,12
2018,فبراير,الدمام,حي/الخالديه,0,0.0,0,معتمدة,,,2
2018,يوليو,الدمام,حي/الخالديه,0,0.0,0,معتمدة,,,7
2018,يناير,الدمام,حي/الخضرية,0,0.0,0,معتمدة,,,1
2018,فبراير,الدمام,حي/الخضرية,0,0.0,0,معتمدة,,,2
2018,مارس,الدمام,حي/الخضرية,5400000,4429.46,3,معتمدة,,,3
2018,ابريل,الدمام,حي/الخضرية,854400,2136.0,1,معتمدة,,,4
2018,مايو,الدمام,حي/الخضرية,0,0.0,0,معتمدة,,,5
2018,يونيو,الدمام,حي/الخضرية,0,0.0,0,معتمدة,,,6
2018,يوليو,الدمام,حي/الخضرية,1500000,4243.9,3,معتمدة,,,7
2018,اوغسطس,الدمام,حي/الخضرية,4645504,1596.96,2,معتمدة,,,8
2018,سبتمبر,الدمام,حي/الخضرية,0,0.0,0,معتمدة,,,9
2018,اكتوبر,الدمام,حي/الخضرية,1517500,1009.74,2,معتمدة,,,10
2018,نوفمبر,الدمام,حي/الخضرية,1975000,1269.1,1,معتمدة,,,11
2018,ديسمبر,الدمام,حي/الخضرية,6650000,3156.59,3,معتمدة,,,12
2018,يناير,الدمام,حي/الخليج,4009040,876.99,5,معتمدة,,,1
2018,فبراير,الدمام,حي/الخليج,0,0.0,0,معتمدة,,,2
2018,مارس,الدمام,حي/الخليج,2360000,837.7500000000001,5,معتمدة,,,3
2018,ابريل,الدمام,حي/الخليج,1580000,487.84,2,معتمدة,,,4
2018,مايو,الدمام,حي/الخليج,3626000,781.19,4,معتمدة,,,5
2018,يونيو,الدمام,حي/الخليج,0,0.0,0,معتمدة,,,6
2018,يوليو,الدمام,حي/الخليج,799000,594.51,3,معتمدة,,,7
2018,اوغسطس,الدمام,حي/الخليج,139392,162.61,1,معتمدة,,,8
2018,سبتمبر,الدمام,حي/الخليج,1300000,613.31,2,معتمدة,,,9
2018,اكتوبر,الدمام,حي/الخليج,145000,163.43,2,معتمدة,,,10
2018,نوفمبر,الدمام,حي/الخليج,200000,81.23,1,معتمدة,,,11
2018,ديسمبر,الدمام,حي/الخليج,764000,488.78,2,معتمدة,,,12
2018,يناير,الدمام,حي/الدانة الشمالية,0,0.0,0,معتمدة,,,1
2018,سبتمبر,الدمام,حي/الدانة الشمالية,0,0.0,0,معتمدة,,,9
2018,اكتوبر,الدمام,حي/الدانه,612922,240.3,1,معتمدة,,,10
2018,يناير,الدمام,حي/الدمام,1037500,50000.0,1,معتمدة,,,1
2018,فبراير,الدمام,حي/الدمام,513000,12733.37,2,معتمدة,,,2
2018,مارس,الدمام,حي/الدمام,793000,184833.37,2,معتمدة,,,3
2018,ابريل,الدمام,حي/الدمام,0,0.0,0,معتمدة,,,4
2018,مايو,الدمام,حي/الدمام,5255000,150000.0,4,معتمدة,,,5
2018,يونيو,الدمام,حي/الدمام,2000000,62500.0,1,معتمدة,,,6
2018,يوليو,الدمام,حي/الدمام,2510000,60000.0,3,معتمدة,,,7
2018,اوغسطس,الدمام,حي/الدمام,0,0.0,0,معتمدة,,,8
2018,سبتمبر,الدمام,حي/الدمام,0,0.0,0,معتمدة,,,9
2018,اكتوبر,الدمام,حي/الدمام,150000,5000.0,1,معتمدة,,,10
2018,نوفمبر,الدمام,حي/الدمام,0,0.0,0,معتمدة,,,11
2018,ديسمبر,الدمام,حي/الدمام,0,0.0,0,معتمدة,,,12
2018,يناير,الدمام,حي/الدواسر,100000,101.97,1,معتمدة,,,1
2018,فبراير,الدمام,حي/الدواسر,115000,38.02,1,معتمدة,,,2
2018,مارس,الدمام,حي/الدواسر,175000,249.91,2,معتمدة,,,3
2018,ابريل,الدمام,حي/الدواسر,120000,103.58,1,معتمدة,,,4
2018,مايو,الدمام,حي/الدواسر,1500000,111.42,1,معتمدة,,,5
2018,يونيو,الدمام,حي/الدواسر,0,0.0,0,معتمدة,,,6
2018,يوليو,الدمام,حي/الدواسر,0,0.0,0,معتمدة,,,7
2018,سبتمبر,الدمام,حي/الدواسر,3000000,363.85,1,معتمدة,,,9
2018,نوفمبر,الدمام,حي/الدواسر,640000,135.43,1,معتمدة,,,11
2018,ديسمبر,الدمام,حي/الدواسر,533333,49.3967,1,معتمدة,,,12
2018,يناير,الدمام,حي/الدوحة الجنوبية,0,0.0,0,معتمدة,,,1
2018,فبراير,الدمام,حي/الدوحة الجنوبية,1132000,259.81,2,معتمدة,,,2
2018,مارس,الدمام,حي/الدوحة الجنوبية,3066500,483.48,4,معتمدة,,,3
2018,ابريل,الدمام,حي/الدوحة الجنوبية,740000,222.82,1,معتمدة,,,4
2018,مايو,الدمام,حي/الدوحة الجنوبية,4330000,1196.99,5,معتمدة,,,5
2018,يونيو,الدمام,حي/الدوحة الجنوبية,800000,493.15,1,معتمدة,,,6
2018,يوليو,الدمام,حي/الدوحة الجنوبية,0,0.0,0,معتمدة,,,7
2018,اوغسطس,الدمام,حي/الدوحة الجنوبية,29651500,3484.450000000001,12,معتمدة,,,8
2018,سبتمبر,الدمام,حي/الدوحة الجنوبية,6100233,1861.31,10,معتمدة,,,9
2018,اكتوبر,الدمام,حي/الدوحة الجنوبية,7056000,2435.78,9,معتمدة,,,10
2018,نوفمبر,الدمام,حي/الدوحة الجنوبية,30043150,7819.59,3,معتمدة,,,11
2018,ديسمبر,الدمام,حي/الدوحة الجنوبية,5988750,2823.87,6,معتمدة,,,12
2018,يناير,الدمام,حي/الدوحة الشرقية,0,0.0,0,معتمدة,,,1
2018,فبراير,الدمام,حي/الدوحة الشرقية,0,0.0,0,معتمدة,,,2
2018,مارس,الدمام,حي/الدوحة الشرقية,0,0.0,0,معتمدة,,,3
2018,يونيو,الدمام,حي/الدوحة الشرقية,0,0.0,0,معتمدة,,,6
2018,يوليو,الدمام,حي/الدوحة الشرقية,0,0.0,0,معتمدة,,,7
2018,ديسمبر,الدمام,حي/الدوحة الشرقية,0,0.0,0,معتمدة,,,12
2018,يناير,الدمام,حي/الدوحة الشمالية,4923931,2896.43,3,معتمدة,,,1
2018,فبراير,الدمام,حي/الدوحة الشمالية,1253345,719.28,1,معتمدة,,,2
2018,مارس,الدمام,حي/الدوحة الشمالية,2492776,1438.28,2,معتمدة,,,3
2018,ابريل,الدمام,حي/الدوحة الشمالية,2332305,1433.06,2,معتمدة,,,4
2018,مايو,الدمام,حي/الدوحة الشمالية,5393353,2467.53,3,معتمدة,,,5
2018,يونيو,الدمام,حي/الدوحة الشمالية,4752000,2880.0,4,معتمدة,,,6
2018,يوليو,الدمام,حي/الدوحة الشمالية,1174556,1142.17,2,معتمدة,,,7
2018,اوغسطس,الدمام,حي/الدوحة الشمالية,0,0.0,0,معتمدة,,,8
2018,سبتمبر,الدمام,حي/الدوحة الشمالية,1150400,719.0,1,معتمدة,,,9
2018,اكتوبر,الدمام,حي/الدوحة الشمالية,4033500,2934.0,4,معتمدة,,,10
2018,نوفمبر,الدمام,حي/الدوحة الشمالية,3031650,1594.0,2,معتمدة,,,11
2018,ديسمبر,الدمام,حي/الدوحة الشمالية,0,0.0,0,معتمدة,,,12
2018,سبتمبر,الدمام,حي/الرابية,0,0.0,0,معتمدة,,,9
2018,نوفمبر,الدمام,حي/الرابية,0,0.0,0,معتمدة,,,11
2018,يناير,الدمام,حي/الراكة  الشمالية,0,0.0,0,معتمدة,,,1
2018,فبراير,الدمام,حي/الراكة  الشمالية,0,0.0,0,معتمدة,,,2
2018,مارس,الدمام,حي/الراكة  الشمالية,11585193,8502.33,6,معتمدة,,,3
2018,ابريل,الدمام,حي/الراكة  الشمالية,0,0.0,0,معتمدة,,,4
2018,مايو,الدمام,حي/الراكة  الشمالية,3815600,2042.0,2,معتمدة,,,5
2018,يونيو,الدمام,حي/الراكة  الشمالية,0,0.0,0,معتمدة,,,6
2018,يوليو,الدمام,حي/الراكة  الشمالية,150000,618.87,1,معتمدة,,,7
2018,اوغسطس,الدمام,حي/الراكة  الشمالية,0,0.0,0,معتمدة,,,8
2018,سبتمبر,الدمام,حي/الراكة  الشمالية,0,0.0,0,معتمدة,,,9
2018,اكتوبر,الدمام,حي/الراكة  الشمالية,0,0.0,0,معتمدة,,,10
2018,نوفمبر,الدمام,حي/الراكة  الشمالية,0,0.0,0,معتمدة,,,11
2018,ديسمبر,الدمام,حي/الراكة  الشمالية,0,0.0,0,معتمدة,,,12
2018,يناير,الدمام,حي/الراكة الجنوبية,0,0.0,0,معتمدة,,,1
2018,فبراير,الدمام,حي/الراكة الجنوبية,0,0.0,0,معتمدة,,,2
2018,يناير,الدمام,حي/الراكة الشمالية,779362,378.77,2,معتمدة,,,1
2018,فبراير,الدمام,حي/الراكة الشمالية,5180000,1833.2,3,معتمدة,,,2
2018,مارس,الدمام,حي/الراكة الشمالية,4439500,1116.8,1,معتمدة,,,3
2018,ابريل,الدمام,حي/الراكة الشمالية,0,0.0,0,معتمدة,,,4
2018,مايو,الدمام,حي/الراكة الشمالية,0,0.0,0,معتمدة,,,5
2018,يونيو,الدمام,حي/الراكة الشمالية,0,0.0,0,معتمدة,,,6
2018,يوليو,الدمام,حي/الراكة الشمالية,5630000,1355.32,2,معتمدة,,,7
2018,اوغسطس,الدمام,حي/الراكة الشمالية,0,0.0,0,معتمدة,,,8
2018,سبتمبر,الدمام,حي/الراكة الشمالية,0,0.0,0,معتمدة,,,9
2018,اكتوبر,الدمام,حي/الراكة الشمالية,0,0.0,0,معتمدة,,,10
2018,نوفمبر,الدمام,حي/الراكة الشمالية,75073515,21113.5,3,معتمدة,,,11
2018,ديسمبر,الدمام,حي/الراكة الشمالية,3800000,1118.91,3,معتمدة,,,12
2018,مارس,الدمام,حي/الربوه بالظهران,1546000,780.0,1,معتمدة,,,3
2018,يوليو,الدمام,حي/الربوه بالظهران,0,0.0,0,معتمدة,,,7
2018,يناير,الدمام,حي/الربيع,0,0.0,0,معتمدة,,,1
2018,فبراير,الدمام,حي/الربيع,0,0.0,0,معتمدة,,,2
2018,مارس,الدمام,حي/الربيع,0,0.0,0,معتمدة,,,3
2018,ابريل,الدمام,حي/الربيع,450000,162.62,1,معتمدة,,,4
2018,يونيو,الدمام,حي/الربيع,0,0.0,0,معتمدة,,,6
2018,يوليو,الدمام,حي/الربيع,1164789,325.22,1,معتمدة,,,7
2018,اوغسطس,الدمام,حي/الربيع,1550000,325.22,1,معتمدة,,,8
2018,سبتمبر,الدمام,حي/الربيع,416004,104.3,1,معتمدة,,,9
2018,اكتوبر,الدمام,حي/الربيع,0,0.0,0,معتمدة,,,10
2018,نوفمبر,الدمام,حي/الربيع,2599318,650.44,2,معتمدة,,,11
2018,ديسمبر,الدمام,حي/الربيع,0,0.0,0,معتمدة,,,12
2018,يناير,الدمام,حي/الروضة,3100000,1892.38,2,معتمدة,,,1
2018,فبراير,الدمام,حي/الروضة,1380170,1075.0,2,معتمدة,,,2
2018,مارس,الدمام,حي/الروضة,3666895,3170.83,6,معتمدة,,,3
2018,ابريل,الدمام,حي/الروضة,6156965,2556.03,8,معتمدة,,,4
2018,مايو,الدمام,حي/الروضة,515000,236.72,1,معتمدة,,,5
2018,يونيو,الدمام,حي/الروضة,524309,182.5,1,معتمدة,,,6
2018,يوليو,الدمام,حي/الروضة,2656000,1236.35,3,معتمدة,,,7
2018,اوغسطس,الدمام,حي/الروضة,1920000,1009.87,3,معتمدة,,,8
2018,سبتمبر,الدمام,حي/الروضة,2216510,900.0,2,معتمدة,,,9
2018,اكتوبر,الدمام,حي/الروضة,4625200,3393.38,5,معتمدة,,,10
2018,نوفمبر,الدمام,حي/الروضة,3700000,1955.98,5,معتمدة,,,11
2018,ديسمبر,الدمام,حي/الروضة,2240000,1758.69,3,معتمدة,,,12
2018,يناير,الدمام,حي/الريان,2000000,900.0,1,معتمدة,,,1
2018,فبراير,الدمام,حي/الريان,18000000,3688.2,4,معتمدة,,,2
2018,مارس,الدمام,حي/الريان,100000,440.0,1,معتمدة,,,3
2018,ابريل,الدمام,حي/الريان,4180794,1999.75,4,معتمدة,,,4
2018,مايو,الدمام,حي/الريان,3650000,1257.0,3,معتمدة,,,5
2018,يونيو,الدمام,حي/الريان,0,0.0,0,معتمدة,,,6
2018,يوليو,الدمام,حي/الريان,27350000,5730.16,2,معتمدة,,,7
2018,اوغسطس,الدمام,حي/الريان,64521000,19226.29,4,معتمدة,,,8
2018,سبتمبر,الدمام,حي/الريان,0,0.0,0,معتمدة,,,9
2018,اكتوبر,الدمام,حي/الريان,0,0.0,0,معتمدة,,,10
2018,نوفمبر,الدمام,حي/الريان,790000,379.5,1,معتمدة,,,11
2018,ديسمبر,الدمام,حي/الريان,466787,140.13,1,معتمدة,,,12
2018,يناير,الدمام,حي/الزهور,2200000,2348.11,3,معتمدة,,,1
2018,فبراير,الدمام,حي/الزهور,1690000,741.4,2,معتمدة,,,2
2018,مارس,الدمام,حي/الزهور,2349355,636.3,2,معتمدة,,,3
2018,ابريل,الدمام,حي/الزهور,3550000,1625.73,4,معتمدة,,,4
2018,مايو,الدمام,حي/الزهور,16682923,5321.91,7,معتمدة,,,5
2018,يونيو,الدمام,حي/الزهور,180000,143.38,1,معتمدة,,,6
2018,يوليو,الدمام,حي/الزهور,28495656,6961.450000000001,9,معتمدة,,,7
2018,اوغسطس,الدمام,حي/الزهور,1954250,718.35,2,معتمدة,,,8
2018,سبتمبر,الدمام,حي/الزهور,3821086,2362.95,5,معتمدة,,,9
2018,اكتوبر,الدمام,حي/الزهور,5195000,2021.13,5,معتمدة,,,10
2018,نوفمبر,الدمام,حي/الزهور,8320000,2253.81,4,معتمدة,,,11
2018,ديسمبر,الدمام,حي/الزهور,3970000,1242.3,3,معتمدة,,,12
2018,يناير,الدمام,حي/السلام,150000,441.89,3,معتمدة,,,1
2018,فبراير,الدمام,حي/السلام,0,0.0,0,معتمدة,,,2
2018,مارس,الدمام,حي/السلام,1130000,403.56,1,معتمدة,,,3
2018,ابريل,الدمام,حي/السلام,0,0.0,0,معتمدة,,,4
2018,مايو,الدمام,حي/السلام,0,0.0,0,معتمدة,,,5
